Mockup,Dieline,Description
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-120200.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-120200.png,Custom Dimensions Tray Boxes Arc Edges Dieline 120200
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210915/d05bdfce-a5d1-479b-b202-7aacdf6678c20001.jpg,https://yun.baoxiaohe.com/admin-materials/f7e2f3ce-c924-410e-b123-065cd55bdaa6.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 502410
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210926/1ed4602e-5ca3-4050-861f-03ef81347e470001.jpg,https://yun.baoxiaohe.com/admin-materials/7ce2fedc-6d23-464f-a544-4003adba0030.png?imageView2/2/w/300|imageslim,Bottles Plastic Makeup Dieline 502730
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-110511.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-110511.png,Custom Dimensions Tuck End Box Variations Buffer Inserts Dieline 110511
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211203/b31ad48c-0c53-4d0b-a71c-a0b16591b8570001.jpg,https://yun.baoxiaohe.com/admin-materials/2ba88989-f3ce-4e84-8e37-6c5c47871d67.png?imageView2/2/w/300|imageslim,Cream Tube 15/40/85ml Flexible Packaging Dieline 601240
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210910/9f6a6e65-cc88-4483-b337-ccda2bff3bec0001.jpg,https://yun.baoxiaohe.com/admin-materials/a5a372b3-6e23-4d85-b2d8-5a4f7dbfba9d.png?imageView2/2/w/300|imageslim,Flexible Packaging 3-side Sealed Mylar Bag Dieline 601310
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-112550.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-112550.png,Custom Dimensions Tuck End Box Variations Security Buckles Dieline 112550
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210924/5161d81b-1d45-4f3c-a4dd-6ac7c1cb211c0001.jpg,https://yun.baoxiaohe.com/admin-materials/3c9f1929-bb5b-4502-bcf1-2fa19fd3754b.png?imageView2/2/w/300|imageslim,Soup Cup with Lid Dieline 601410
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210927/2effe37f-3102-4dab-813e-eb49cca6357e0001.jpg,https://yun.baoxiaohe.com/admin-materials/ce3d28f3-449b-4566-b3b5-410c8ab7a959.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 502800
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211012/95f5a354-23dd-4afe-96c2-3c2ca37affbc0001.jpg,https://yun.baoxiaohe.com/admin-materials/e77e2acf-0710-455f-8df2-4a2f01bf5614.png?imageView2/2/w/300|imageslim,Bottles Plastic Product Label Dieline 502980
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-153180.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-153180.png,Custom Dimensions Flip Top Boxes Easy Dieline 153180
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220318/19487440001.jpg,https://yun.baoxiaohe.com/admin-materials/9adb670e-f239-472c-bda3-0f82b9fe35e4.png?imageView2/2/w/300|imageslim,Bottles Ceramic Glass Dieline 507170
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220401/20634230001.jpg,https://yun.baoxiaohe.com/admin-materials/a34326ca-0b09-4b95-a44f-03a9172cc581.png?imageView2/2/w/300|imageslim,Bottles Glass Bottles Product Label Dieline 507670
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220429/23404180001.jpg,https://yun.baoxiaohe.com/admin-materials/94e61f15-c66d-45aa-820b-2f3ef07d151b.png?imageView2/2/w/300|imageslim,Flexible Packaging 3-side Sealed Pouches & Bags Mylar Bag Dieline 602890
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220707/29746150001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-509080.png,Packaging Bottle Plastic Bottle Dieline 509080
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220713/30016590001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-509780.png,Packaging Bottle Glass Bottle Dieline 509780
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-150070.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-150070.png,Custom Dimensions Mailer Boxes Window Display Dieline 150070
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-261012.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-261012.png,Custom Dimensions Rectangular Chamfers Hang Tags Dieline 261012
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-171360.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-171360.png,Custom Dimensions Display Boxes Folding Bottom Round-hole Display Dieline 171360
https://cdn.pacdora.com/image-resize/300xauto_outside/admin-materials/97067576-1f74-4ed7-97b7-99ab61a89e55.png,https://yun.baoxiaohe.com/admin-materials/6d5881e8-3421-416f-8bef-d49eae47f980.png?imageView2/2/w/300|imageslim,Plastic Pillow Pouch Bag Snack Bag Classic Potato Chips Dieline 604040
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220311/18956660001.jpg,https://yun.baoxiaohe.com/admin-materials/540997db-536c-4fa2-b2ae-4371e35c3640.png?imageView2/2/w/300|imageslim,Bottles Plastic Product Label Dieline 506800
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220321/19673260001.jpg,https://yun.baoxiaohe.com/admin-materials/a761e231-c94d-4d5c-b896-85808dbef18e.png?imageView2/2/w/300|imageslim,Bottles Ceramic Product Label Dieline 507250
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-112241.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-112241.png,Custom Dimensions Tuck End Box Variations Auto Lock Bottom Dieline 112241
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211028/8a96a0c8-c736-4508-9019-f4343e464e5f0001.jpg,https://yun.baoxiaohe.com/admin-materials/68c0374e-dde6-49a4-ae03-efa1d297130c.png?imageView2/2/w/300|imageslim,Plastic Bottle With Cap Product Label Plastic Cans Dieline 503570
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210820/9b088b55-2deb-4445-8541-29fcc7b024370001.jpg,https://yun.baoxiaohe.com/admin-materials/85eff347-2653-4b6e-b995-7635f3a9214e.png?imageView2/2/w/300|imageslim,Bottles Plastic Product Label Dieline 501830
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210820/3cfd71f2-b439-4699-9324-33517b1d8f080001.jpg,https://yun.baoxiaohe.com/admin-materials/d17231b7-df2b-4283-af5c-f2a9f451f8e3.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 501840
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210823/d50ef92a-77be-414e-996c-1388c76b2e0e0001.jpg,https://yun.baoxiaohe.com/admin-materials/c50a607b-e1de-4ae3-ae9d-a535b06289c6.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 501870
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210924/50c50627-d35e-4120-acb9-d1be663b9cc40001.jpg,https://yun.baoxiaohe.com/admin-materials/f2dc935d-81bc-4459-8a54-c66ca89f46d5.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 502700
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-114061.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-114061.png,Custom Dimensions Tuck End Box Variations Diagonal Dieline 114061
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-116331.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-116331.png,Custom Dimensions Tuck End Box Variations Pin-style Dieline 116331
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-157050.png,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-157050.png,Custom Dimensions Flip Top Boxes Triangle Dieline 157050
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220706/29677180001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-509560.png,Packaging Bottle Plastic Bottle Dieline 509560
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220706/29677060001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-509570.png,Packaging Bottle Plastic Bottle Dieline 509570
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-184130.png,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-184130.png,Custom Dimensions Packaging Rotate Dieline 184130
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20221021/35076100001.jpg,https://yun.baoxiaohe.com/admin-materials/c441f1f1-b45b-430c-91bf-a215fd812dcb.png?imageView2/2/w/300|imageslim,Pouch Mylar Bag Plastic Bag Dieline 603750
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211028/f0a9777f-643c-4cf8-a542-eac35b897c5c0001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-601800.png,Flexible Packaging Pouches Mylar Bag Dieline 601800
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220303/18465200001.jpg,https://yun.baoxiaohe.com/admin-materials/68dd4033-2358-4ca5-bba1-7880415bcc4f.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 506590
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-116590.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-116590.png,Custom Dimensions Tuck End Box Variations Angularity Dieline 116590
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-123040.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-123040.png,Custom Dimensions Tray Boxes Reverse-Fold Dieline 123040
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210803/59c2cb33-f367-49d2-8425-9b5c86ce09710001.jpg,https://yun.baoxiaohe.com/admin-materials/51d19343-e060-4fb1-b9bb-839c9c9ed722.png?imageView2/2/w/300|imageslim,Bottles Plastic Cans Cylindrical Cans Dieline 501140
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210730/d7f2274c-2cbc-4ebb-8add-470ed9aefe7c0001.jpg,https://yun.baoxiaohe.com/admin-materials/57079632-0d55-458e-8fae-094bf4617bad.png?imageView2/2/w/300|imageslim,Bottles Cooking Oils Glass Dieline 501480
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220705/29631500001.jpg,https://yun.baoxiaohe.com/admin-materials/8c6724e8-e8f6-45d3-ae9b-092b4da5472e.png?imageView2/2/w/300|imageslim,Cream Tube Flexible Packaging Plastic Hoses Dieline 602400
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220114/16852680001.jpg,https://yun.baoxiaohe.com/admin-materials/9bd71ac0-adbc-4028-94fa-38edbb7a1258.png?imageView2/2/w/300|imageslim,Bottles Glass Makeup Dieline 505590
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220120/17090690001.jpg,https://yun.baoxiaohe.com/admin-materials/39e735cc-cbbd-492a-914e-61aa04e3e516.png?imageView2/2/w/300|imageslim,Bottles Glass Bottles Product Label Dieline 505720
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220120/17092590001.jpg,https://yun.baoxiaohe.com/admin-materials/789fb177-5686-4d1e-b8a5-b7ac13b26642.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 505750
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-102622.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-102622.png,Custom Dimensions Hook Boxes Window Display Dieline 102622
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-248040.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-248040.png,Custom Dimensions Adhesive Bottom Envelopes Envelopes/Envelope Sleeves Dieline 248040
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211013/eb588759-8aed-44ab-9749-249ebe393f2f0001.jpg,https://yun.baoxiaohe.com/admin-materials/ad6eff48-1fa2-44ac-9b51-b301eb684b14.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 503110
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210820/9cec1708-ddff-4ea4-b42c-2402760195210001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-501860.png,Bottles Glass Product Label Dieline 501860
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210824/9d2ff2e9-429e-4a98-bab7-8afcd1820e7c0001.jpg,https://yun.baoxiaohe.com/admin-materials/e7ac27d9-36b1-4b86-aec4-ddf79136198a.png?imageView2/2/w/300|imageslim,Bottles Glass Bottles Product Label Dieline 501900
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211203/148ad77b-590d-4861-926a-052f04219e0c0001.jpg,https://yun.baoxiaohe.com/admin-materials/c9346001-951e-407b-8d9c-0bcdc9ba7294.png?imageView2/2/w/300|imageslim,Flexible Packaging Mylar Bag Plastic Bag Dieline 601180
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210902/80b48817-faaf-461b-bc9e-bd0233a6c4920001.jpg,https://yun.baoxiaohe.com/admin-materials/d8598d4f-c60d-42a1-9249-2d00e579ed00.png?imageView2/2/w/300|imageslim,Plastic Boxes Container Food Storage Dieline 502090
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210927/88f7e00a-908f-4430-8e77-182f013c578d0001.jpg,https://yun.baoxiaohe.com/admin-materials/38569695-5cb5-4205-87e3-55f4778ab3af.png?imageView2/2/w/300|imageslim,Bottles Product Label Dieline 502770
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220224/18057970001.jpg,https://yun.baoxiaohe.com/admin-materials/2c6e7c63-315f-4c7b-a8ce-7f50380b5c92.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 506420
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220303/18453860001.jpg,https://yun.baoxiaohe.com/admin-materials/b7330e66-5280-4ee7-9544-d5d1755ffbeb.png?imageView2/2/w/300|imageslim,Bottles Glass Food Jars Dieline 506560
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220401/20662190001.jpg,https://yun.baoxiaohe.com/admin-materials/6787c01b-b158-4453-a796-99976fbe316b.png?imageView2/2/w/300|imageslim,Bottles Glass Bottles Product Label Dieline 507690
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-117010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-117010.png,Custom Dimensions Tuck End Boxes Variations Back Open Dieline 117010
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220711/29908770001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-509710.png,Packaging Bottle Glass Bottle Dieline 509710
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211119/ed7f00b6-6f35-40a1-b319-2074eb80d0c30001.jpg,https://yun.baoxiaohe.com/admin-materials/f3c53f84-7fad-45ce-ba5d-ea320e8ee2cf.png?imageView2/2/w/300|imageslim,Flexible Packaging Makeup Jars Dieline 602070
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211210/20f570c7-d7ea-4274-b7c1-d5d89b9785c40001.jpg,https://yun.baoxiaohe.com/admin-materials/7888bda1-0f1c-4bc1-9594-51f40014e1a5.png?imageView2/2/w/300|imageslim,Bottles Plastic Product Label Dieline 504580
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-240070.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-240070.png,Custom Dimensions 3-hole Snap Lock Envelopes Envelopes/Envelope Sleeves Dieline 240070
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-240053.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-240053.png,Custom Dimensions Arc Cloud Envelopes Envelopes/Envelope Sleeves Dieline 240053
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220112/16713630001.jpg,https://yun.baoxiaohe.com/admin-materials/dfa98151-98ea-4abb-85b6-a0f16d0db698.png?imageView2/2/w/300|imageslim,Bottles Plastic Product Label Dieline 505380
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220122/17149750001.jpg,https://yun.baoxiaohe.com/admin-materials/64b0bb7c-22bb-44c0-82ba-696e29d2719b.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 505900
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210831/02fcaa8f-a160-461f-bdba-5c106f26a3cf0001.jpg,https://yun.baoxiaohe.com/admin-materials/926db26b-6aba-4abe-863f-1c66a0ab4424.png?imageView2/2/w/300|imageslim,Bottles Plastic Product Label Dieline 502050
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-112490.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-112490.png,Custom Dimensions Tuck End Box Variations bevel Dieline 112490
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220316/19325470001.jpg,https://yun.baoxiaohe.com/admin-materials/fa05f440-a3f5-4fd6-866f-3935cd9cf658.png?imageView2/2/w/300|imageslim,Square Can Aluminum Tin Dieline 507130
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-106013.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-106013.png,Custom Dimensions Back Open Boxes Window Display Dieline 106013
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210728/79e4f4c9-f844-44ac-9463-e62ff6e9f6520001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500700.png,Bottles Plastic Product Label Dieline 500700
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-123030.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-123030.png,Custom Dimensions Tray Boxes Arc Dieline 123030
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210903/6ffa781b-390c-43e2-ba10-9be0b17b3a2f0001.jpg,https://yun.baoxiaohe.com/admin-materials/a5f7bc51-6ad9-4483-ae49-565f23ee6664.png?imageView2/2/w/300|imageslim,Bottles Glass Bottles Product Label Dieline 502150
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211013/e4e05bd8-ec1d-4661-98d6-478618b541c30001.jpg,https://yun.baoxiaohe.com/admin-materials/f28bf29e-a568-498e-9567-0f013c6e30e3.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 503130
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220630/29393420001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-603080.png,Flexible Packaging Paper Bags Mylar Bag Dieline 603080
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220706/29675990001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-509620.png,Packaging Bottle Glass Bottle Dieline 509620
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-171491.png,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-171491.png,Custom Dimensions Packaging Display Box Dieline 171491
